product_id,category_id,f0,f1,f2,f3,f4
a89e9276-6025-4563-be61-c62bbad41ece,c0_11137,-0.1184472665190696,-0.0205559525638818,-0.0412591286003589,0.0537357926368713,-0.0096969781443476
91d609e0-91d0-4c8c-9f73-f79f15bf14eb,c0_9820,0.2142336815595626,0.0728372707962989,-0.0095805572345852,-0.0554381683468818,0.0934731513261795
466b19bb-3565-4d80-877b-821b6cddcf55,c0_5662,0.2353551983833313,-0.0529681555926799,0.1020326912403106,-0.0016704287845641,-0.0244383551180362
8e4ed8b3-9c54-43b6-8ae8-3ed56aae1fcb,c0_8400,0.0243785846978425,0.0462627001106739,-0.0948016196489334,0.0039948956109583,0.0311213843524456
ab04a493-445a-4dfb-8ca5-b757b8c0fbca,c0_9820,0.0253271646797657,-0.0552413873374462,0.0456159971654415,0.0240680985152721,0.1107447743415832
16cda814-0986-42d5-bbff-1a28ad6b3c91,c0_2961,-0.095557726919651,0.0768173560500145,0.1176273450255394,-0.0512167960405349,-0.007019795011729
1f86a6aa-a3fa-4a29-89f5-a92edec4ccaf,c0_16039,0.0303309205919504,-0.0685743764042854,-0.0226564817130565,-0.0532095469534397,-0.0260477606207132
3004ac72-d0f3-4aca-8a4f-e0b8bf30fa10,c0_271,-0.0247111953794956,-0.0588180571794509,-0.0105705726891756,0.0142440842464566,0.0119825359433889
7860d846-5337-4f14-ad26-2528eb840dd0,c0_3080,-0.0455589927732944,0.14927539229393,0.0321188420057296,-0.0191727057099342,-0.0166272465139627
34c67f1c-9291-4904-8c30-f2a765a0f44f,c0_16039,0.248283565044403,0.1718354821205139,-0.169181615114212,-0.1088297665119171,-0.0111547224223613
03e14684-3714-40d3-ae04-eddadd84ba7d,c0_14708,0.0998607948422432,0.0416857935488224,-0.11492420732975,0.0026357632596045,-0.0054997052066028
8ccd5efb-9f85-41cb-bc48-e89488a416ae,c0_2887,0.1142884641885757,0.2460314035415649,-0.0300679672509431,-0.0247974134981632,-0.0122746843844652
d220ffdd-61ff-4dd8-b20a-c040d7f309b5,c0_6765,0.1214669942855835,-0.0664714872837066,0.0215041358023881,-0.0826903283596038,-0.0495248921215534
333ae04a-c74d-4eb0-a0a3-04720697bdcd,c0_3076,-0.0882681682705879,0.084549494087696,0.0823827981948852,-0.0521414205431938,-0.0185544826090335
2f29f60c-5bba-4efa-9a15-d8f95945dff9,c0_3045,0.0056472765281796,0.23829285800457,0.1463029384613037,0.0285375732928514,-0.0356171503663063
05877021-99ae-4b75-b6de-f633bdcdb34f,c0_9820,0.2121814340353012,0.1118012815713882,0.0260099433362483,0.0047261728905141,0.1452039182186126
57137983-8866-4879-941d-b65ce50cd3a3,c0_2816,-0.0514487586915493,0.0925649255514144,0.0502181202173233,-0.0276341065764427,-0.0333401001989841
f1a59e46-3b30-43c3-aeac-a5be0107af4b,c0_5661,0.2629933059215545,-0.034887533634901,0.0630124360322952,-0.023265415802598,0.0551074296236038
f22ef5b4-5f5a-440f-b952-21b313156c0f,c0_7080,0.0152075346559286,0.0113738607615232,-0.0621700212359428,0.1214421540498733,-0.0048392158932983
037b70fa-0105-473a-86eb-bc330590915b,c0_3340,0.154894471168518,-0.149378165602684,0.0238488875329494,-0.0161679647862911,-0.0928974673151969
c844524c-858d-4079-a912-dcda31cc1ca4,c0_5662,0.1150193735957145,-0.1007734909653663,-0.0270415525883436,-0.0537412948906421,0.0391544476151466
9258340b-14fc-4bd4-a594-a3a5c3ef25a4,c0_3076,-0.1164091229438781,0.0323321223258972,0.1072279214859008,-0.0227563995867967,0.0031263977289199
7de44f0d-00fe-4279-85a9-0523d9ed0bfd,c0_11137,-0.1137473955750465,-0.0525047443807125,-0.0820463299751281,0.0813266187906265,-0.0187804996967315
3730cf53-779c-4126-8562-2be26a761dfa,c0_10386,-0.073547825217247,0.0332865454256534,0.0362685844302177,-0.0151860229671001,0.0011531506897881
3df646ee-9406-4320-8fab-267e527e0ad4,c0_5247,0.0365291163325309,-0.0359286293387413,0.0070150145329535,0.0712436139583587,-0.032075710594654
dba4d9ff-bcc2-4f2c-8ec5-3136187a2b08,c0_8384,-0.0953645855188369,0.0249103680253028,-0.0848700627684593,0.0815272629261016,0.0188905335962772
5c5c1655-1cd7-4643-9d78-37fddb61deaa,c0_242,-0.0521323047578334,-0.1008561849594116,-0.0299860909581184,0.0019368943758308,-0.0036068386398255
d67ed380-7b0b-4979-9335-1e7b15462401,c0_10376,-0.0732707232236862,-0.0035439995117485,0.0283224917948246,-0.105569489300251,0.0319197438657283
2aac32fb-d56d-4d46-802f-6ace3e15e00f,c0_2893,-0.0608318150043487,0.0640224814414978,0.0724391639232635,-0.0512751229107379,0.0005375875043682
cfd1a388-0eac-48ee-b32e-83fdae0a9b38,c0_3076,-0.1161858290433883,0.0020466982387006,0.0844938084483146,-0.0963061302900314,-0.0127924596890807
6e821e88-5cf5-4bcd-83b7-76cd4e0f42e2,c0_8590,-0.1515042930841446,0.0551500208675861,-0.0768926739692688,0.1286017596721649,0.0333877615630626
d1aa276f-25b6-43f3-ae47-199a47c19dab,c0_3056,-0.0776780769228935,0.0650743171572685,0.014096800237894,-0.01174833253026,-0.0157532375305891
fd764818-0a7d-43ae-b877-6f6218db57b7,c0_14710,0.0421136356890201,0.0344435311853885,-0.0922216027975082,0.0619899444282054,-0.0162729322910308
8791b15b-d17e-4c4a-af22-9434793736c4,c0_3056,-0.0960759297013282,0.0197200234979391,0.0373163446784019,0.0018456476973369,0.0300051104277372
11ae80d8-2575-4068-a830-442692a23b5f,c0_2887,-0.1235022619366645,0.1231849938631057,0.0570187307894229,0.2317584156990051,0.0370610877871513
26e06912-f566-4d44-892c-07e19e07b188,c0_5247,-0.0837303921580314,-0.0660076141357421,0.0008008565055206,-0.0091599756851792,-0.0381686687469482
213982ef-7462-406e-9728-4b39a66a66f9,c0_9820,0.1558317691087722,0.0064704115502536,0.1736899614334106,0.0995436832308769,0.2572858333587646
0724475a-af9c-409d-8d30-25746bbc0189,c0_2817,-0.0969768911600112,0.1585209518671035,0.1108622252941131,-0.0654737502336502,-0.0416834838688373
14bbd9d3-2d92-4158-a14a-2332dea0f5bd,c0_15672,-0.0891531333327293,-0.0169629734009504,-0.0717315375804901,0.0561909489333629,-0.0342656522989273
c5be0b80-fc40-4f42-89b5-63220970a2ff,c0_3056,0.0104160942137241,0.1121129170060157,0.1039437651634216,0.0349434725940227,-0.0154682304710149
b6f8caf7-99f1-4481-985e-cceb6a125b59,c0_7024,0.003451096592471,0.0511848106980323,0.0340732187032699,-0.129361942410469,-0.021634817123413
d178cb7c-6158-4826-9000-b55fd667afa7,c0_9820,0.2439834922552108,0.0901689380407333,0.0424455851316452,0.0674899443984031,0.1403685957193374
c329885f-acde-4b52-8b0f-b3980fff7e01,c0_10149,-0.1218204274773597,-0.1280644237995147,-0.0569888055324554,-0.0168389864265918,0.0289639495313167
d4ad76c7-a004-420b-bcdd-b1853d1a647f,c0_2890,-0.0857136696577072,0.0694480314850807,0.07705869525671,-0.013357626274228,-0.0055754301138222
7df95d74-954b-4d96-bd07-a8d357dc1071,c0_3076,-0.1125330552458763,0.0792814120650291,0.1196316480636596,-0.0451532006263732,-0.0333548337221145
bda2d806-a75d-480f-9d96-75ec9d7db762,c0_3056,-0.1289935559034347,0.0377919785678386,-0.0080234119668602,0.1442804336547851,0.0257295593619346
9f22be12-0287-45ea-88af-4ccc38fbbde8,c0_14710,-0.1031739190220832,-0.0183632727712392,-0.0393329262733459,0.0571074225008487,0.0310275703668594
e7aa7fac-a63b-4c5d-b672-aef31ba6c6b3,c0_9820,0.2116092890501022,-0.0257769338786602,0.0535537600517272,0.0206008907407522,0.1229001805186271
b4777e08-e0e8-4385-9568-b9f6c2b035ab,c0_1890,-0.094576708972454,-0.1009585410356521,-0.008451672270894,-0.036575186997652,0.0368298441171646
a371f117-5140-4b0c-841c-4d95772f12ea,c0_2081,-0.0385107956826686,-0.0785871818661689,-0.0337077789008617,-0.0137946465983986,0.007135116495192
2a8f14cc-f9da-4689-86e1-811adab49aec,c0_5639,0.0825242325663566,-0.1071347966790199,0.0443355031311512,-0.0641702190041542,0.0260910931974649
f5d34dd3-95f3-4986-b16c-f27e92d707de,c0_16149,-0.0164484735578298,-0.05605124309659,-0.0424008592963218,-0.0827275961637497,-0.0333812236785888
f1c01e44-c56c-4219-a77b-94e027009aca,c0_3340,0.0048879389651119,-0.1213057562708854,0.0489274971187114,-0.0429005101323127,-0.0329997092485427
1fd15b40-575c-4a9d-833b-24ade85eca42,c0_2816,-0.1611706316471099,0.0684926286339759,0.09153713285923,-0.0029528266750276,-0.0014707053778693
ef42aee6-6ac5-4505-b4d1-f9c95055780b,c0_1890,-0.0414810217916965,-0.0872981995344162,-0.0602438077330589,-0.054331075400114,0.0405772626399993
2f39d609-87b2-49b7-8fd1-55e4c08048de,c0_8384,-0.0460128635168075,-0.0208152942359447,-0.0381476916372776,0.0064979190938174,0.028114566579461
605b9d2e-e366-47dc-9a7c-a76860ee635e,c0_14853,0.140332281589508,0.0615481063723564,-0.0912093445658683,-0.1155563443899154,-0.0131567576900124
